0.00213623	0.579836	5.29907	-0.000915527	5	
0.00335693	0.576784	5.30334	-0.000915527	5	
0.00427246	0.582887	5.30762	-0.000610352	5	
0.00396729	0.582887	5.31403	-0.000610352	5	
0.00518799	0.579836	5.32318	-0.000610352	5	
0.00549316	0.582887	5.33417	0	5	
0.00518799	0.57831	5.34546	-0.000305176	5	
0.00549316	0.582887	5.35919	-0.000305176	5	
0.00518799	0.582887	5.37323	-0.000610352	5	
0.00579834	0.579836	5.38635	-0.000610352	5	
0.00579834	0.57831	5.39917	-0.000610352	5	
0.00610352	0.579836	5.41138	-0.000610352	5	
0.00640869	0.579836	5.42175	-0.0012207	5	
0.00640869	0.57831	5.42847	-0.000610352	5	
0.00640869	0.579836	5.43579	-0.000915527	5	
0.00640869	0.579836	5.44037	-0.000305176	5	
0.00610352	0.582887	5.4425	-0.000610352	5	
0.00549316	0.582887	5.44464	-0.000305176	5	
0.00549316	0.576784	5.44464	-0.000610352	5	
0.00518799	0.582887	5.44342	-0.0012207	5	
0.00457764	0.581361	5.4422	0	5	
0.00488281	0.581361	5.44037	-0.000915527	5	
0.00396729	0.581361	5.43701	-0.000305176	5	
0.00335693	0.582887	5.43274	-0.000915527	5	
0.00335693	0.581361	5.42725	-0.000610352	5	
0.00366211	0.582887	5.42084	-0.000610352	5	
0.00244141	0.585939	5.41229	-0.000610352	5	
0.00183105	0.582887	5.40253	0	5	
0.0012207	0.582887	5.39093	-0.000305176	5	
0.0012207	0.582887	5.37903	0	5	
0.0012207	0.582887	5.36652	-0.000305176	5	
0.000610352	0.57831	5.354	-0.000610352	5	
-0.000305176	0.576784	5.34149	0.000305176	5	
0	0.582887	5.3302	-0.0012207	5	
-0.00152588	0.579836	5.3183	-0.000610352	5	
-0.00152588	0.579836	5.30792	0	5	
-0.00183105	0.579836	5.29785	-0.0012207	5	
-0.00213623	0.581361	5.28961	0	5	
-0.00213623	0.582887	5.28198	-0.000305176	5	
-0.00213623	0.584413	5.27588	-0.000610352	5	
-0.00305176	0.584413	5.27069	-0.000610352	5	
-0.00366211	0.581361	5.26703	-0.000610352	5	
-0.00396729	0.581361	5.26398	-0.000305176	5	
-0.00366211	0.579836	5.26245	-0.000610352	5	
-0.00457764	0.57831	5.26306	-0.0012207	5	
-0.00396729	0.582887	5.26367	-0.000610352	5	
-0.00579834	0.575258	5.2655	-0.000915527	5	
-0.00518799	0.576784	5.26703	-0.0012207	5	
-0.00549316	0.579836	5.26917	-0.000610352	5	
-0.00610352	0.579836	5.2713	-0.000305176	5	
-0.00579834	0.579836	5.27344	-0.000610352	5	
-0.00610352	0.57831	5.27496	-0.000610352	5	
-0.00640869	0.584413	5.27679	-0.00152588	5	
-0.00671387	0.579836	5.2771	-0.000305176	5	
-0.00732422	0.582887	5.27832	-0.0012207	5	
-0.00793457	0.579836	5.27863	0	5	
-0.00762939	0.579836	5.27863	-0.000915527	5	
-0.00823975	0.582887	5.27771	-0.000915527	5	
-0.00854492	0.584413	5.27649	-0.000915527	5	
