-0.0463867	0.592043	-9.99084	0	5	
-0.050354	0.588991	-9.99176	-0.000610352	5	
-0.0531006	0.590517	-9.99176	-0.0012207	5	
-0.0564575	0.590517	-9.99298	-0.000915527	5	
-0.0582886	0.590517	-9.99359	0	5	
-0.0619507	0.592043	-9.9939	-0.000305176	5	
-0.0643921	0.590517	-9.99542	-0.0012207	5	
-0.065918	0.590517	-9.99481	-0.000915527	5	
-0.0692749	0.592043	-9.99481	-0.000915527	5	
-0.0720215	0.590517	-9.99451	-0.000305176	5	
-0.0738525	0.593568	-9.9942	-0.000305176	5	
-0.0765991	0.588991	-9.99237	-0.000915527	5	
-0.0793457	0.595094	-9.99176	-0.000610352	5	
-0.0805664	0.588991	-9.99115	-0.00152588	5	
-0.0830078	0.587465	-9.98779	-0.000915527	5	
-0.0848389	0.588991	-9.98779	-0.000915527	5	
-0.0869751	0.590517	-9.98749	-0.000305176	5	
-0.0888062	0.590517	-9.98535	-0.000915527	5	
-0.090332	0.590517	-9.98474	-0.0012207	5	
-0.0921631	0.595094	-9.98383	-0.000915527	5	
-0.0946045	0.592043	-9.98383	0	5	
-0.0961304	0.590517	-9.98444	-0.000915527	5	
-0.0976562	0.593568	-9.98444	-0.000610352	5	
-0.0997925	0.590517	-9.98627	-0.000305176	5	
-0.101013	0.593568	-9.98993	-0.000610352	5	
-0.102234	0.588991	-9.99359	-0.000305176	5	
-0.10376	0.592043	-9.99786	-0.000610352	5	
-0.105286	0.590517	-10	0	5	
-0.106201	0.585939	-10	-0.000915527	5	
-0.107727	0.593568	-10	-0.000610352	5	
-0.108948	0.590517	-10	-0.0012207	5	
-0.109558	0.592043	-10	-0.000915527	5	
-0.110168	0.593568	-10	-0.000915527	5	
-0.111389	0.593568	-10	-0.000305176	5	
-0.111694	0.587465	-10	0	5	
-0.112	0.587465	-10	0	5	
-0.111389	0.592043	-10	-0.000915527	5	
-0.111084	0.592043	-10	-0.000610352	5	
-0.110168	0.587465	-10	-0.000610352	5	
-0.108643	0.590517	-10	-0.00152588	5	
-0.106506	0.592043	-10	-0.000610352	5	
-0.105591	0.593568	-10	-0.000305176	5	
-0.103149	0.590517	-10	-0.000915527	5	
-0.0997925	0.592043	-10	0.000305176	5	
-0.0970459	0.588991	-10	-0.000915527	5	
-0.0927734	0.592043	-10	-0.000915527	5	
-0.0881958	0.595094	-10	-0.000305176	5	
-0.0839233	0.593568	-9.99847	-0.000610352	5	
-0.0790405	0.587465	-9.99481	-0.0012207	5	
-0.0744629	0.590517	-9.99237	0	5	
-0.0680542	0.593568	-9.98993	-0.000915527	5	
-0.0613403	0.588991	-9.98871	-0.00152588	5	
-0.055542	0.590517	-9.98901	-0.000305176	5	
-0.0485229	0.588991	-9.98871	-0.000610352	5	
-0.0408936	0.592043	-9.98871	-0.000610352	5	
-0.0344849	0.593568	-9.98962	-0.000610352	5	
-0.0274658	0.585939	-9.99054	-0.0012207	5	
-0.0195312	0.592043	-9.99146	0	5	
-0.012207	0.590517	-9.99237	-0.000915527	5	
-0.00335693	0.590517	-9.99359	-0.000305176	5	
0.00427246	0.592043	-9.9939	-0.000915527	5	
0.0131226	0.587465	-9.99359	-0.0012207	5	
0.0204468	0.593568	-9.99451	-0.000610352	5	
0.0292969	0.588991	-9.99481	-0.0012207	5	
0.0369263	0.592043	-9.99359	-0.000915527	5	
0.045166	0.588991	-9.9939	-0.000915527	5	
0.0537109	0.595094	-9.9942	-0.00152588	5	
0.0604248	0.588991	-9.99359	-0.000610352	5	
0.0680542	0.592043	-9.9939	-0.000305176	5	
0.0765991	0.590517	-9.9942	-0.000610352	5	
0.083313	0.590517	-9.9939	-0.000610352	5	
0.0906372	0.590517	-9.9942	-0.000305176	5	
0.0979614	0.588991	-9.99451	-0.000305176	5	
0.104065	0.588991	-9.99512	-0.000915527	5	
0.110779	0.592043	-9.99451	-0.000610352	5	
0.117188	0.588991	-9.99451	-0.000305176	5	
0.122986	0.587465	-9.99512	-0.000610352	5	
0.128784	0.593568	-9.99573	-0.000915527	5	
0.133667	0.588991	-9.99542	0	5	
0.138855	0.587465	-9.99573	0	5	
0.143738	0.588991	-9.99695	-0.000915527	5	
0.1474	0.590517	-9.99603	-0.0012207	5	
0.150452	0.590517	-9.99725	-0.000610352	5	
0.155334	0.590517	-9.99725	0	5	
0.158081	0.593568	-9.99634	-0.0012207	5	
0.160522	0.592043	-9.99817	-0.000305176	5	
0.162659	0.587465	-9.99756	-0.000915527	5	
0.166016	0.585939	-9.99725	-0.000915527	5	
0.167542	0.587465	-9.99695	-0.0012207	5	
0.168762	0.590517	-9.99725	-0.000305176	5	
0.169067	0.590517	-9.99786	-0.000305176	5	
0.169373	0.592043	-9.99664	-0.000915527	5	
0.170288	0.587465	-9.99725	-0.000305176	5	
0.169067	0.590517	-9.99756	-0.000915527	5	
0.168762	0.588991	-9.99603	0.000305176	5	
0.168152	0.590517	-9.99603	-0.000610352	5	
0.166016	0.590517	-9.99664	-0.000610352	5	
0.1651	0.590517	-9.99603	0	5	
0.162659	0.587465	-9.99603	-0.000610352	5	
0.160828	0.588991	-9.99603	-0.000610352	5	
0.158691	0.592043	-9.99664	-0.000610352	5	
0.15564	0.590517	-9.99603	-0.000610352	5	
0.151978	0.590517	-9.99664	-0.000610352	5	
0.148621	0.590517	-9.99695	-0.000305176	5	
0.145569	0.592043	-9.99664	-0.000305176	5	
0.142212	0.588991	-9.99725	-0.0012207	5	
0.138245	0.590517	-9.99786	0	5	
0.134277	0.590517	-9.99756	0	5	
0.130615	0.590517	-9.99725	-0.000610352	5	
0.126648	0.592043	-9.99817	-0.0012207	5	
0.12207	0.590517	-9.99817	-0.0012207	5	
0.117798	0.590517	-9.99725	-0.000915527	5	
0.11322	0.588991	-9.99725	-0.000610352	5	
0.109253	0.592043	-9.99786	-0.000305176	5	
0.10437	0.590517	-9.99817	-0.000610352	5	
0.0997925	0.593568	-9.99725	0	5	
0.0961304	0.592043	-9.99268	-0.000610352	5	
0.0906372	0.587465	-9.98444	-0.000915527	5	
0.0866699	0.588991	-9.96979	-0.000915527	5	
0.0823975	0.592043	-9.95239	-0.000305176	5	
0.0769043	0.587465	-9.9295	-0.000610352	5	
0.072937	0.592043	-9.90356	-0.000305176	5	
0.0686646	0.590517	-9.86786	-0.000915527	5	
0.0643921	0.593568	-9.80591	-0.000915527	5	
0.0592041	0.592043	-9.7052	-0.000915527	5	
0.0549316	0.588991	-9.56665	0	5	
0.0509644	0.592043	-9.40063	-0.000610352	5	
0.0460815	0.590517	-9.22119	-0.000610352	5	
0.0421143	0.590517	-9.03961	-0.00152588	5	
0.0375366	0.590517	-8.87238	-0.000305176	5	
0.032959	0.592043	-8.72589	-0.000305176	5	
0.0296021	0.592043	-8.60626	-0.000305176	5	
0.0253296	0.592043	-8.51807	-0.000305176	5	
0.020752	0.592043	-8.45703	-0.000305176	5	
0.0164795	0.588991	-8.42194	-0.000915527	5	
0.0125122	0.590517	-8.40637	-0.000610352	5	
0.00823975	0.592043	-8.40637	-0.000915527	5	
0.00396729	0.592043	-8.41583	-0.000305176	5	
0	0.595094	-8.4314	0	5	
-0.00396729	0.590517	-8.44666	-0.000915527	5	
-0.00793457	0.593568	-8.46375	0	5	
-0.0109863	0.590517	-8.47748	-0.000610352	5	
-0.0158691	0.590517	-8.48785	0	5	
-0.0186157	0.585939	-8.49457	-0.000610352	5	
-0.0228882	0.590517	-8.49823	-0.000915527	5	
-0.0265503	0.595094	-8.49792	-0.000610352	5	
